# TESS ephemerides
#
# source: examples/ephem/tess.tm
# start:
#  UTC: 2018-04-20T20:00:00
#   ET: 577526469.186
# end:
#  UTC: 2018-06-30T00:00:00
#   ET: 583588869.184
# increment: 3600.0s
#
# time is TESS epoch in seconds
# positions are relative to the solar system barycenter, in km
# velocities in km/s
#
# time, x, y, z, vx, vy, vz
504.164286842,11013742.1376,-138315822.293,-59934432.9209,31.2397599302,1.79407741322,1.90142519096
504.162255139,11126207.6811,-138309132.818,-59927561.4622,31.2399229612,1.92243184505,1.9154280174
504.159030899,11238661.0859,-138301980.405,-59920646.3787,31.2330098544,2.0511006776,1.92565034022
504.154627948,11351076.8942,-138294365.705,-59913701.3518,31.2190532352,2.17909358089,1.93206515146
504.149070709,11463430.0191,-138286292.911,-59906740.0227,31.1982259571,2.30543849577,1.93472158907
504.142393589,11575696.2373,-138277769.633,-59899775.7223,31.1708327701,2.42921520085,1.93374197482
504.134640029,11687852.6378,-138268806.654,-59892821.2196,31.1372950932,2.54958501982,1.92931497334
504.125861295,11799878.0067,-138259417.594,-59885888.4991,31.0981304159,2.66581460138,1.92168559961
504.116115083,11911753.13,-138249618.496,-59878988.5803,31.0539282889,2.77729245818,1.91114306755
504.105464029,12023461.008,-138239427.373,-59872131.3813,31.0053249752,2.88353779155,1.89800757097
504.093974195,12134986.9783,-138228863.727,-59865325.632,30.9529787273,2.98420193539,1.88261706835
504.081713636,12246318.7535,-138217948.087,-59858578.8321,30.8975472994,3.07906338944,1.86531497907
504.068751063,12357446.3838,-138206701.563,-59851897.2517,30.8396687935,3.16801780319,1.84643944253
504.055154682,12468362.1581,-138195145.451,-59845285.9665,30.7799464669,3.25106445449,1.82631454749
504.04099121,12579060.4567,-138183300.886,-59838748.9211,30.7189376643,3.32829073207,1.80524368704
504.026325081,12689537.5729,-138171188.554,-59832289.0123,30.6571466472,3.39985592901,1.78350497586
504.011217841,12799791.5132,-138158828.46,-59825908.1854,30.5950208772,3.46597540702,1.76134853977
503.995727714,12909821.7915,-138146239.759,-59819607.5376,30.5329501681,3.52690589751,1.73899539753
503.979909315,13019629.2229,-138133440.623,-59813387.423,30.4712680527,3.58293240545,1.71663760483
503.963813506,13129215.7261,-138120448.168,-59807247.5544,30.4102547663,3.63435696771,1.69443934994
503.947487341,13238584.1388,-138107278.404,-59801187.1015,30.3501413073,3.68148933094,1.67253871521
503.930974114,13347738.0486,-138093946.223,-59795204.7807,30.2911141077,3.72463945776,1.651049848
503.914313457,13456681.6414,-138080465.413,-59789298.9366,30.2333199659,3.7641117156,1.63006534902
503.897541493,13565419.5677,-138066848.679,-59783467.616,30.1768709755,3.80020054414,1.60965872477
503.88069102,13673956.8262,-138053107.69,-59777708.6316,30.1218492539,3.83318737161,1.58988678904
503.863791711,13782298.6638,-138039253.132,-59772019.6182,30.0683113535,3.86333856684,1.57079194056
503.846870331,13890450.4912,-138025294.755,-59766398.0806,30.0162922879,3.89090422933,1.55240427126
503.829950952,13998417.8119,-138011241.443,-59760841.4348,29.9658091325,3.9161176273,1.53474347592
503.813055167,14106206.1633,-137997101.27,-59755347.0418,29.9168642023,3.93919513426,1.51782055621
503.796202296,14213821.0688,-137982881.561,-59749912.2366,29.8694478218,3.96033653996,1.50163932297
503.779409588,14321267.9991,-137968588.949,-59744534.351,29.8235407084,3.97972561947,1.48619770251
503.762692402,14428552.3411,-137954229.436,-59739210.7336,29.7791160068,3.99753088154,1.47148886328
503.746064387,14535679.3741,-137939808.442,-59733938.7645,29.7361410117,4.01390643502,1.45750218062
503.729537642,14642654.2516,-137925330.856,-59728715.8675,29.6945786118,4.02899291194,1.4442240539
503.713122864,14749481.987,-137910801.086,-59723539.52,29.654388491,4.04291841464,1.43163859513
503.696829486,14856167.4445,-137896223.097,-59718407.2595,29.6155281244,4.05579946375,1.41972820632
503.680665804,14962715.3325,-137881600.456,-59713316.6894,29.577953592,4.06774191685,1.40847405847
503.664639088,15069130.1998,-137866936.366,-59708265.4824,29.5416202405,4.07884184819,1.39785648684
503.648755688,15175416.4338,-137852233.7,-59703251.383,29.5064832195,4.08918639047,1.38785531685
503.633021126,15281578.261,-137837495.035,-59698272.2089,29.4724979056,4.09885451401,1.37845012738
503.617440183,15387619.7479,-137822722.674,-59693325.8515,29.4396202385,4.10791775592,1.36962046402
503.602016971,15493544.8039,-137807918.675,-59688410.2754,29.4078069825,4.11644090042,1.36134601043
503.586755009,15599357.1847,-137793084.877,-59683523.518,29.3770159237,4.12448259566,1.35360672222
503.571657278,15705060.4959,-137778222.914,-59678663.6884,29.3472060177,4.13209592296,1.34638293181
503.556726284,15810658.1977,-137763334.242,-59673828.9654,29.3183374956,4.1393289226,1.33965542927
503.541964101,15916153.6094,-137748420.15,-59669017.5962,29.2903719348,4.14622506382,1.33340552143
503.527372421,16021549.9147,-137733481.779,-59664227.8943,29.2632723025,4.15282367589,1.32761507487
503.512952596,16126850.1663,-137718520.134,-59659458.2374,29.2370029779,4.15916034491,1.32226654574
503.49870567,16232057.2914,-137703536.1,-59654707.0652,29.2115297559,4.16526726458,1.3173429974
503.484632413,16337174.0964,-137688530.45,-59649972.8774,29.1868198368,4.17117355749,1.31282810961
503.470733354,16442203.2724,-137673503.859,-59645254.2313,29.1628418059,4.17690557053,1.3087061808
503.457008805,16547147.3996,-137658456.91,-59640549.7395,29.1395656039,4.18248713486,1.30496212404
503.443458883,16652008.9524,-137643390.106,-59635858.068,29.1169624917,4.18793980235,1.30158145863
503.430083536,16756790.3042,-137628303.875,-59631177.9336,29.0950050103,4.19328306527,1.29855029868
503.416882558,16861493.7317,-137613198.578,-59626508.1024,29.0736669377,4.19853454723,1.29585533841
503.403855609,16966121.4194,-137598074.517,-59621847.3871,29.0529232435,4.20371017722,1.29348383574
503.391002228,17070675.4636,-137582931.939,-59617194.6453,29.0327500424,4.2088243526,1.29142359464
503.37832185,17175157.8769,-137567771.04,-59612548.7777,29.0131245473,4.21389007923,1.2896629462
503.365813817,17279570.5915,-137552591.974,-59607908.726,28.9940250225,4.2189190994,1.28819072933
503.353477389,17383915.4633,-137537394.854,-59603273.4711,28.975430737,4.22392201324,1.28699627111
503.341311754,17488194.2753,-137522179.755,-59598642.0318,28.9573219192,4.22890838172,1.28606936711
503.32931604,17592408.741,-137506946.723,-59594013.4624,28.9396797127,4.23388682024,1.28540026183
503.317489317,17696560.5076,-137491695.771,-59589386.8517,28.9224861326,4.23886509024,1.28497962946
503.305830613,17800651.1589,-137476426.886,-59584761.3216,28.9057240241,4.24385017443,1.28479855503
503.294338912,17904682.2186,-137461140.034,-59580136.0249,28.8893770229,4.24884834591,1.2848485161
503.283013166,18008655.1528,-137445835.156,-59575510.1448,28.8734295157,4.25386523725,1.28512136486
503.271852299,18112571.3726,-137430512.175,-59570882.893,28.8578666038,4.2589058958,1.285609311
503.260855208,18216432.2368,-137415170.999,-59566253.5086,28.8426740683,4.26397483468,1.28630490519
503.250020774,18320239.0541,-137399811.518,-59561621.257,28.827838335,4.26907608549,1.28720102296
503.23934786,18423993.0854,-137384433.608,-59556985.4288,28.8133464438,4.27421323824,1.28829084954
503.228835319,18527695.5462,-137369037.135,-59552345.3383,28.7991860173,4.27938948116,1.28956786523
503.218481993,18631347.6083,-137353621.954,-59547700.323,28.7853452317,4.28460763795,1.29102583131
503.208286719,18734950.4019,-137338187.907,-59543049.7424,28.7718127895,4.28987019972,1.29265877672
503.19824833,18838505.0174,-137322734.832,-59538392.9767,28.7585778935,4.29517935374,1.29446098539
503.188365657,18942012.5073,-137307262.558,-59533729.4267,28.7456302212,4.30053701163,1.29642698398
503.178637533,19045473.8878,-137291770.906,-59529058.5122,28.7329599015,4.30594483511,1.2985515302
503.169062792,19148890.1401,-137276259.693,-59524379.6715,28.7205574933,4.31140425343,1.30082960238
503.159640273,19252262.2124,-137260728.732,-59519692.3606,28.7084139626,4.31691649018,1.30325638827
503.150368821,19355591.0209,-137245177.83,-59514996.0526,28.6965206639,4.32248257773,1.30582727561
503.141247286,19458877.4515,-137229606.791,-59510290.2366,28.6848693209,4.32810337411,1.30853784273
503.132274528,19562122.3608,-137214015.419,-59505574.4176,28.6734520077,4.3337795818,1.31138384912
503.123449414,19665326.5777,-137198403.511,-59500848.1153,28.6622611328,4.33951175841,1.3143612274
503.114770822,19768490.904,-137182770.866,-59496110.8638,28.6512894231,4.34530032979,1.31746607526
503.106237639,19871616.1161,-137167117.281,-59491362.2111,28.6405299073,4.35114560488,1.32069464726
503.097848767,19974702.9659,-137151442.55,-59486601.7182,28.6299759027,4.35704778311,1.32404334809
503.089603115,20077752.1816,-137135746.468,-59481828.959,28.6196210019,4.3630069646,1.32750872567
503.081499607,20180764.4687,-137120028.831,-59477043.5193,28.609459058,4.36902316153,1.33108746409
503.073537181,20283740.5112,-137104289.433,-59472244.997,28.5994841739,4.37509630424,1.33477637784
503.065714785,20386680.9724,-137088528.07,-59467433.0009,28.5896906909,4.38122624808,1.33857240602
503.058031384,20489586.4954,-137072744.536,-59462607.1507,28.580073176,4.387412783,1.34247260619
503.050485953,20592457.7042,-137056938.63,-59457767.0765,28.5706264132,4.39365563783,1.3464741495
503.043077485,20695295.2044,-137041110.149,-59452912.4185,28.5613453933,4.39995448532,1.35057431578
503.035804984,20798099.5841,-137025258.891,-59448042.8262,28.5522253036,4.40630895001,1.35477048818
503.02866747,20900871.4142,-137009384.658,-59443157.9588,28.5432615196,4.41271861143,1.35906014902
503.021663978,21003611.2493,-136993487.251,-59438257.4839,28.5344495977,4.41918300712,1.36344087576
503.014793556,21106319.6284,-136977566.475,-59433341.078,28.5257852652,4.42570163993,1.36791033615
