This file was produced by the Exoplanet Follow-up Observing Program website (exofop.ipac.caltech.edu) on Fri Apr 03 07:45:18 2020																																																				
																																																				
TIC ID	TOI	Previous CTOI	Master priority	SG1A priority	SG1B priority	SG2 priority	SG3 priority	SG4 priority	SG5 priority	ACWG priority	TESS Disposition	TFOPWG Disposition	TESS mag	TESS mag error	PCs	Source	RA (degrees)	Dec (degrees)	PM RA (mas/yr)	PM RA error	PM Dec (mas/yr)	PM Dec error	Epoch (BJD)	Epoch error	Period (days)	Period error	Duration (hours)	Duration error	Depth (mmag)	Depth (mmag) error	Depth (ppm)	Depth (ppm) error	Planet Radius (R_Earth)	Planet Radius error	Planet Insolation (Earth flux)	Planet Eq Temp (K)	Planet SNR	Stellar Distance (pc)	Stellar Distance error	Stellar Teff (K)	Stellar Teff error	Stellar log(g) (cm/s2)	Stellar log(g) error	Stellar Radius (R_Sun)	Stellar Radius error	Stellar Metallicity	Stellar Metallicity error	Sectors	Comments	Date TOI Alerted (by TESS Project)	Date TOI Updated (by TESS Project)	Date Modified (by ExoFOP-TESS)
229940491	1642.01		3	4	3	3	1	4	4		PC		11.1169	0.006	1	spoc	288.049519	63.657061	6.087	0.057	22.075	0.049	2458699.057617	0.003749			3.225471	0.33338	4.75764	0.662369	4372.361328	609.87854	12.900273	6.56004	47.749454	670.442993	12.372432	338.948	3.4525	5730	122.969002	4.09817	0.077937	1.49585	0.072744			"14,15,16"	single transit; second transit is not real	2020-01-24	2020-01-24	2020-02-21
298647682	1643.01		2	4	2	2	1	4	4		PC		8.6628	0.006	1	spoc	272.264241	53.217729	-50.733	0.051	22.153	0.046	2458691.506714	0.001581	40.158134	0.002056	1.190689	0.373001	1.333719	0.131515	1227.645996	121.122704	2.687783	3.671499	6.29401	403.972321	10.094881	40.6988	0.03935	4763	130.968002	4.54306	0.094438	0.777584	0.057143			"14,15"	crowded field; could be on 1551165177	2020-01-24	2020-01-24	2020-01-25
22843856	1644.01		5	5	5	5	5	5	5		PC	FP	9.8203	0.006	1	spoc	39.006522	25.588461	4.7	2.1	-17	2.1	2458790.980225	0.000451	1.849754	0.000059	2.145234	0.034197	7.154958	0.10791	6568.293945	99.384064	14.925165	2.898153	1555.726929	1601.780884	76.710915	163.49		6019		4.438		1.23599				18	V-shaped; seems to be synchronized with variability	2020-01-24	2020-01-28	2020-03-04
184679932	1645.01		5	5	5	5	5	5	5		PC	FP	9.25319	0.006	1	spoc	32.294112	40.401942	20.364	0.071	-14.744	0.081	2458791.425537	0.000115	2.172142	0.000019	2.748082	0.008388	19.571535	0.082567	17864.552734	76.04454	18.085035	0.80864	1872.528931	1677.748535	219.955109	146.653	0.8685	6198	125.762001	4.27912	0.081649	1.30937	0.058417			18	possibly inflated hot Jupiter; synchronized; possible secondary	2020-01-24	2020-01-28	2020-03-04
387527558	1646.01		3	4	3	3	1	4	4		PC		13.0367	0.007	1	spoc	312.32708	70.796604	33.323	0.049	58.22	0.056	2458794.103394	0.001882	3.623909	0.002748	2.656801	0.189966	29.695382	2.179583	26979.820312	2005.456055	6.934714	0.468608	4.616839	373.857361	13.211304	82.1294	0.20165	3514	157	4.81377	0.004238	0.414101	0.012331			18	Period should be 3.62 days which is P/3 of the period in DV report	2020-01-24	2020-01-24	2020-01-25
154927364	1647.01		5	5	5	5	5	5	5		PC	FP	10.249	0.007	1	qlp	207.874218	84.071615	-14.658	0.052	8.105	0.052	2458688.99201	0.00055	6.97378	0.0003	2.777	0.123	10.520002	0.111549	9642.49	102.735	20.7856	2.2525	334.906	1191	126	306.502	3.1535	5821.7	96.2	3.97	0.08	1.92	0.06			19	large; possibly synchronized	2020-01-29	2020-01-29	2020-03-10
376353509	1648.01		2	4	2	2	1	4	4		PC		9.5831	0.006	1	qlp	45.401179	69.229924	16.325	0.036	5.432	0.05	2458796.28088	0.0039	7.33454	0.00243	1.611	0.48	0.849829	0.005104	782.415	4.70053	2.55523	0.205485	25.7665	627	9	69.835	0.1643	4871.6	52.4	4.48	0.09	0.83	0.02			"18,19"	potential L1; low snr	2020-01-29	2020-01-29	2020-01-31
116608612	1649.01		5	5	5	5	5	5	5		PC	FP	9.17041	0.006	1	qlp	85.66321	35.185708	-2.544	0.081	-20.51	0.062	2458817.81858	0.00046	3.45572	0.00012	2.179	0.131	6.807146	0.002306	6250	2.12432	15.8322	0.575766	2783.93	2023	98	267.683	3.777	8170	258.8	4.24	0.08	1.78	0.06			"18,19"		2020-01-29	2020-01-29	2020-03-04
122485078	1650.01		5	5	5	5	5	5	5		PC	FP	10.0106	0.006	1	qlp	76.851285	36.275085	3.558	0.076	-0.776	0.047	2458822.09874	0.00422	9.1505	0.0034	2.986	0.385	1.488478	0.003093	1370	2.84901	11.1497	0.696148	272.763	1132	13	463.156	9.894	7719	139.9	3.74	0.08	3.02	0.11			"18,19"		2020-01-29	2020-01-29	2020-03-04
138168780	1651.01		5	5	5	5	5	5	5		KP	KP	9.88278	0.006	1	spoc	94.792955	73.827567	-16.643	0.055	-22.593	0.111	2458817.58459	0.0002	3.76501	0.00003	2.835	0.125	15.935551	0.001974	14570	1.81773	17.562	0.749722	866.767	1511	343	235.479	2.418	6724	164	4.29	0.09	1.42	0.06			"19,20"	XO-6 b	2020-01-29	2020-02-19	2020-02-20
154867950	1652.01		2	4	2	2	1	4	4		PC		8.68013	0.006	1	qlp	188.3547	84.678957	-124.769	0.039	-43.92	0.036	2458683.89693	0.00228	0.66647	0.00002	1.21	0.408	0.228029	0.001358	210	1.25051	3.37304	0.311146	3908.41	2202	13	130.942	0.357	5329	131.1	3.8	0.08	1.99	0.11			"18,19"	possibly variability	2020-01-29	2020-01-29	2020-01-31
156724719	1653.01		3	4	3	3	1	4	4		PC		9.353	0.006	1	qlp	72.031822	39.966936	1.4	1.5	-7	1.5	2458818.12763	0.00148	10.95475	0.00104	3.775	0.267	4.504278	0.319355	4140	294.094			943.085	1543	53	408.36		7106.5	152.6							"18,19"	Period could be double; need stellar radius; Gaia plx=1.3	2020-01-29	2020-01-29	2020-01-31
258829450	1654.01		2	4	2	2	1	4	4		PC		9.697	0.018	1	qlp	287.666318	66.768093	6.7	2.3	-16.6	2.4	2458685.40659	0.00903	1.83509	0.00019	2.482	0.442	0.162873	0.000624	150	0.57449	3.17156	0.76454	1202.21	1640	9			5286.9	723.2			2.56	0.59			"18,19"	potential L1 candidate; low SNR; check nearby stars	2020-01-29	2020-01-29	2020-01-31
266500992	1655.01		1	4	1	1	1	4	4		PC		10.3309	0.006	1	qlp	61.172234	52.256992	5.89	0.071	-16.735	0.048	2458819.70953	0.00524	3.27767	0.00135	3.071	0.488	1.140622	0.002802	1050	2.581	3.67705	0.289268	573.692	1363	13	165.314	0.987	5411	153.9	4.29	0.09	1.15	0.06			"18,19"	Potential L1 candidate	2020-01-29	2020-01-29	2020-01-31
267694283	1656.01		5	5	5	5	5	5	5		PC	FP	8.54941	0.006	1	qlp	63.230018	53.68705	-2.732	0.084	-31.536	0.07	2458822.55712	0.00128			8.273	0.32	6.971043	0.046104	6400	42.4629	12.8378	1.08497	1892.5	1837	111	106.477	0.6835	6324	127.6	4.34	0.09	1.26	0.06	-0.102	0.076	"18,19"	single transit; second transit is spurious	2020-01-29	2020-01-29	2020-03-04
27677846	1657.01		5	5	5	5	5	5	5		PC	FP	9.5668	0.006	1	qlp	66.370139	46.365902	-59.115	0.092	9.559	0.042	2458821.44854	0.00449	5.62583	0.00223	3.422	0.652	1.477606	0.111995	1360	103.146	4.01095	0.915215	1320.9	1679	19	78.7137	0.33005	5304	123	4.6	0.08	0.79	0.04			"18,19"	V-shaped; slight odd-even; shoulders before/after ingress/egress	2020-01-29	2020-01-29	2020-03-04
286561122	1658.01		3	4	3	3	1	4	4		PC		10.2674	0.006	1	qlp	65.876229	35.495109	-2.883	0.124	-12.716	0.08	2458817.94441	0.00457	0.67994	0.00033	1.907	0.339	0.727687	0.001788	670	1.64684	7.85887	0.6263	18638.5	3255	14	506.864	12.112	7325.5	136.6	3.71	0.09	2.98	0.18	0.275	0.02	"18,19"	very short orbital period possibly too close to the star; a/Rstar = 1.3	2020-01-29	2020-01-29	2020-01-31
288631580	1659.01		2	4	2	2	1	4	4		PC		9.56906	0.006	1	qlp	277.925194	82.305949	6.721	0.039	47.712	0.04	2458687.65272	0.00556	5.87731	0.00032	2.428	0.482	0.412658	0.001471	380	1.35469	2.00111	0.160124	187.042	1030	10	122.494	0.307	5977	130.6	4.47	0.08	1.01	0.05			"18,19"		2020-01-29	2020-01-29	2020-01-31
311121985	1660.01		5	5	5	5	5	5	5		PC	FP	9.00007	0.006	1	qlp	85.581285	49.513452	26.89	0.1	-70.465	0.082	2458818.07142	0.00543	1.3567	0.00049	2.11	0.296	0.445243	0.001215	410	1.11925	3.73817	0.270907	3045.37	2069	13	187.823	2.1665	6375	159.4	4	0.09	1.86	0.08			"18,19"		2020-01-29	2020-01-29	2020-03-25
312122956	1661.01		3	4	3	3	1	4	4		PC		10.1283	0.072	1	qlp	88.475966	30.446042	1.027	0.203	-4.059	0.16	2458817.53001	0.00721	2.05287	0.00089	2.876	0.486	0.98847	0.003134	910	2.88668					10	4488.38	1671.21									"18,19"	Gaia Teff = 8000 K; Gaia distance from parallax may not be reliable	2020-01-29	2020-01-29	2020-01-31
339538183	1662.01		3	4	3	3	1	4	4		PC		9.7053	0.006	1	qlp	93.318904	63.685008	-4.99	0.961	0.594	1.224	2458818.5842	0.00087	2.60969	0.00019	1.415	0.125	3.861221	1.503308	3550	1383.64	21.1467		2928.47		53	294.292		7235				1.78				"18,19"	large;  non-synchronized stellar activity; possible depth-aperture correlation	2020-01-29	2020-01-29	2020-01-31
353367071	1663.01		3	4	3	3	2	4	4		PC		9.84095	0.006	1	qlp	89.934847	33.506969	-3.075	0.12	-6.438	0.093	2458819.39874	0.00213	2.37532	0.00039	2.957	0.245	2.108374	0.16298	1940	150.099	13.5855	3.05985	24634.5	3490	24	402.261	8.8495	7895.7	147.4	4.06	0.1	2.11	0.17	-0.104	0.019	"18,19"		2020-01-29	2020-01-29	2020-03-25
353782445	1664.01		2	4	2	2	1	4	4		PC		9.17708	0.006	1	qlp	276.937885	55.755753	-11.857	0.043	27.282	0.044	2458689.19591	0.00658	11.83441	0.00093	2.238	0.318	0.369213	0.001195	340	1.10105	2.46062	0.190487	39.1529	696	9	143.031	0.3945	6225	193	5.06078	0.333649	1.34	0.06			"18,19"	potential L1 candidate; low SNR; some depth-aperture correlation	2020-01-29	2020-01-29	2020-01-31
354006740	1665.01		3	4	3	3	2	4	4		PC		6.306	0.017	1	qlp	88.369059	37.3394	-46.098	0.071	83.39	0.049	2458819.00417	0.0022	1.76406	0.00029	3.086	0.077	0.945002	0.223557	870	205.882	12.3762	3.48063	40901.7	3961	34	66.84358	1.91125	6481.7	362.6			2.03	0.22			"18,19"	very crowded field; v-shaped; matches to 723801895 which is 0.1 mag and 723801891 which is 1.8 mag fainter	2020-01-29	2020-01-29	2020-03-25
368536386	1666.01		5	5	5	5	5	5	5		PC	FP	10.3693	0.006	1	qlp	89.420179	36.765805	-2.947	0.075	-1.976	0.061	2458818.74012	0.00948	1.69433	0.00183	2.169	0.563	0.705958	0.004021	650	3.70354	5.20733	0.47039	3651.29	2165	10	428.948	6.985	7185	269	4.04	0.09	2	0.08			"18,19"		2020-01-29	2020-01-29	2020-03-04
409183335	1667.01		5	5	5	5	5	5	5		PC	FP	9.7229	0.014	1	qlp	81.807832	38.597453	-0.5	1.7	-17	1.7	2458818.22815	0.00124	3.32125	0.00032	4.304	0.127	6.271921	1.210423	5760	1114.22	25.5824		12389.8		86	225.941		7174				1.76				"18,19"		2020-01-29	2020-01-29	2020-03-04
417705690	1668.01		2	4	2	2	1	4	4		PC		10.0233	0.006	1	qlp	348.607533	76.93432	4.034	0.08	10.082	0.064	2458818.01025	0.00858	2.36155	0.00149	3.3	0.477	0.955869	0.001542	880	1.42037	2.84616	0.198055	1340.64	1685	19	130.543	0.5625	5420	119.5	4.38	0.08	1.04	0.05			"18,19"		2020-01-29	2020-01-29	2020-01-31
428679607	1669.01		2	4	2	2	1	4	4		PC		9.52906	0.006	1	spoc	45.956474	83.587427	91.732	0.046	-34.432	0.046	2458843.747027	0.003089	2.679485	0.000582	2.052011	0.617745	0.468383	0.054673	431.30341	50.35486	2.248112	3.387724	692.189753	1308.205712	10.161654	111.276	0.3695	5550	134.2	4.37	0.08	1.06961	0.051683			20		2020-01-29	2020-02-19	2020-02-20
441739020	1670.01		3	4	3	3	1	4	4		PC		9.4682	0.006	1	spoc	259.017252	72.161181	-6.094	0.05	5.154	0.049	2458724.433564	0.00863	26.987498	0.002418	5.185989	0.143305	3.384593	0.121582	3112.471491	111.97516	7.982169	0.404684	69.134068	735.432432	41.485283	168.067	0.687	6453	195	5.20004	0.374851	1.31225	0.056834			"15,16,18,19"		2020-01-29	2020-02-26	2020-02-26
459903429	1671.01		3	4	3	3	1	4	4		PC		8.71289	0.006	1	qlp	130.969393	86.228398	20.373	0.045	2.504	0.045	2458821.04876	0.00413	8.13664	0.00331	2.084	0.348	0.912402	0.003138	840	2.89007	11.75		29.5076	649	9	221.791	1.2735	4913	122			3.96				"18,19"	might be 2x period	2020-01-29	2020-01-29	2020-01-31
468828873	1672.01		3	4	3	3	1	4	4		PC		10.045	0.009	1	qlp	91.872047	66.857699	-19.652	0.06	-36.157	0.073	2458819.97685	0.00569	3.89224	0.00296	2.507	0.384	0.716822	0.002494	660	2.29719	4.95932	0.395431	425.315	1265	10	281.902	4.53	6064	132.1	3.94	0.08	1.89	0.09			"18,19"	might be on 468828877	2020-01-29	2020-01-29	2020-01-31
470315428	1673.01		3	4	3	3	1	4	4		PC		10.22	0.019	1	qlp	64.648486	52.865032	-0.3	1.9	5.8	1.9	2458818.19746	0.00313	1.08625	0.00036	2.534	0.268	1.205837	0.00168	1110	1.54697	4.65122	0.714178	4081.88	2226	17	471.798		5562.6	419.2			1.4	0.21			"18,19"	Matches to a nearby star 668056616 at Tmag=10.3	2020-01-29	2020-01-29	2020-01-31
73104318	1674.01		5	5	5	5	5	5	5		PC	FP	9.46925	0.006	1	qlp	61.721603	58.465452	15.3	0.056	-14.916	0.047	2458822.59324	0.00237	7.45494	0.00138	3.465	0.612	2.478305	0.077525	2280	71.4002	15.1922		479.468	1303	19	201.645	1.3645	5029.7	16.7			2.45		-0.504	0.014	"18,19"	could be 2x period; likely there is a background EB with distinctly shorter period from transiting event	2020-01-29	2020-01-29	2020-03-07
81831095	1675.01		3	4	3	3	1	4	4		PC		9.9944	0.024	1	qlp	47.806635	61.762385	-3.246	0.043	-1.418	0.053	2458794.77733	0.00166	3.13282	0.00027	0.843	0.088	1.227576	0.002645	1130	2.43645	7.37696	0.429936	156.974	986	15	399.401	5.3	7478	216.5	4.05	0.08	2.06	0.07			"18,19"	check nearby stars	2020-01-29	2020-01-29	2020-01-31
8400842	1676.01		5	5	5	5	5	5	5		KP	KP	9.441	0.006	1	spoc	65.469581	57.817209	-2.516	0.083	4.003	0.085	2458819.064098	0.000279	3.191584	0.000076	2.928765	0.021141	8.786609	0.058527	8060.107315	53.9035	16.27035	1.615113	2231.268274	1752.902245	155.07233	213.053	2.691	6673	150.4	4.13	0.12	1.68685	0.167223	-0.04	0.1	19	XO-3b	2020-01-29	2020-01-29	2020-01-31
87090944	1677.01		3	4	3	3	2	4	4		PC		10.1089	0.006	1	qlp	58.486586	58.9683	73.759	0.108	-68.847	0.113	2458818.20905	0.00224	0.64367	0.00012	0.548	0.19	0.868937	0.017113	800	15.7615	5.09039	0.718296	1438.63	1715	14	197.14	2.989	5919.7	109	4.12	0.08	1.49	0.09	-0.277	0.014	19	v-shaped	2020-01-29	2020-01-29	2020-03-25
96291218	1678.01		3	4	3	3	2	4	4		PC		10.3614	0.006	1	qlp	73.034809	30.280386	-6.1	2.5	-3.7	2.5	2458820.62536	0.00153	6.8561	0.00201	2.688	0.371	5.365917	0.51964	4930	478.492	20.3432		1560.25		30	391.546		8001				2.05				"18,19"	Third transit on momentum dump; v-shaped; large	2020-01-29	2020-01-29	2020-03-25
9837861	1679.01		5	5	5	5	5	5	5		PC	FP	9.9021	0.006	1	qlp	70.54858	54.292058	2.972	0.067	-2.506	0.055	2458817.9375	0.00588	0.65725	0.00027	1.998	0.243	0.33663	0.000692	310	0.637728	4.46803		5418.41	2390	10	299.399	4.3855	5235.5	16.3			2.68		0.104	0.0146903	"18,19"	Possibly variability; check 9837855	2020-01-29	2020-01-29	2020-03-04
259168516	1680.01		2	4	2	2	1	4	4		PC		13.3081	0.007	1	spoc	292.313979	65.973802	56.574	0.104	-131.332	0.094	2458687.264487	0.002589	4.802445	0.000307	1.06063	0.55571	5.515563	0.803542	5067.139948	739.81616	1.532034	1.122438	4.451358	370.461326	7.279318	37.2209	0.06155	3231	157	5.04064	0.021914	0.213459	0.006402			"14,15,16"	low SNR; flare-like event in spoc s19	2020-01-30	2020-01-25	2020-01-31
321041369	1681.01		1	4	1	1	1	4	4		PC		10.4445	0.006	1	spoc	81.671049	56.963615	-38.239	0.049	5.613	0.051	2458816.53305	0.001431	1.537559	0.000165	0.882337	0.373158	1.23471	0.111453	1136.563692	102.64684	3.26185	2.850268	1160.699357	1488.674282	10.253278	153.896	0.7695	5672.5	145.4	4.51	0.08	0.925172	0.053992	-0.131	0.0212132	19	V-shaped; some small centroid offset	2020-01-30	2020-01-25	2020-01-31
367366318	1682.01		5	5	5	5	5	5	5		KP	KP	8.14847	0.006	1	spoc	78.295591	33.317953	10.622	0.082	-49.779	0.058	2458819.25341	0.00024	2.734786	0.000038	3.43706	0.011927	9.342108	0.040193	8567.487112	37.018734	17.232791	0.711126	3131.359959	1907.888534	201.4774	136.681	0.931	6767.9	115.7	4.1	0.09	1.769	0.072786			19	KELT-7 b	2020-01-30	2020-01-25	2020-01-31
58542531	1683.01		1	4	1	1	1	4	4		PC		9.794	0.006	1	spoc	65.97965	27.82237	-16.02	0.115	-40.952	0.078	2458816.411928	0.001704	3.057601	0.000336	1.347379	0.236343	1.298423	0.090315	1195.177021	83.17935	2.390933	1.892033	122.333824	848.215857	11.764502	51.1884	0.1389	4402	126.1	4.59	0.11	0.695095	0.059498			19	potential L1 candidate	2020-01-30	2020-01-25	2020-01-31
85031598	1684.01		3	4	3	3	1	4	4		PC		7.3543	0.006	1	spoc	65.346085	62.245206	30.853	0.064	-127.329	0.059	2458816.411666	0.001363	1.155109	0.00011	1.475194	0.082656	0.84368	0.094065	776.756455	86.63357	11.731358	2.910615	2148.746507	1736.465045	16.399036	87.5878	0.34815	4815	122			2.98524				19	Possibly EB; difference image suggests some centroid shift but not consistent between the two orbits; minor depth-aperture correlation	2020-01-30	2020-01-25	2020-01-31
28900646	1685.01		1	4	1	1	1	4	4		PC		11.1117	0.007	1	spoc	68.593953	43.03704	37.818	0.096	-86.912	0.059	2458816.225016	0.001502	0.669174	0.000073	0.912603	0.515055	1.084466	0.132082	998.330993	121.64425	1.468637	2.622648	204.679022	964.69068	9.813819	37.6153	0.07265	3457	157	4.7705	0.006635	0.462408	0.013731			19	potential L1 candidate	2020-01-30	2020-01-25	2020-01-31
102672709	1686.01		2	4	2	2	1	4	4		PC		9.86671	0.006	1	spoc	61.731142	66.119599	9.278	0.032	-5.304	0.05	2458818.606268	0.004186	6.702137	0.002201	3.901085	0.646864	0.671608	0.068254	618.382483	62.862545	3.717241	1.935821	505.62713	1209.420544	8.903441	209.153	1.7115	6141	223.518	4.17616	0.095054	1.45858	0.068985			19	crowded field	2020-01-30	2020-01-25	2020-01-31
103448870	1687.01		3	4	3	3	1	4	4		PC		9.83739	0.006	1	spoc	66.834993	73.023689	21.003	0.035	-39.06	0.041	2458816.846351	0.003037	10.257449	0.002278	1.748695	0.20634	1.522924	0.184936	1401.681272	170.31792	4.394979	0.430552	106.777189	819.859381	7.70781	124.854	0.461	5734	157.223	4.4674	0.076797	0.978325	0.047156			19	Potentially stellar variability	2020-01-30	2020-01-25	2020-01-31
121966220	1688.01		5	5	5	5	5	5	5		PC	FP	10.8001	0.006	1	spoc	75.797813	41.785784	13.3	0.082	-11.25	0.059	2458820.091558	0.001012	6.716659	0.00054	7.479329	0.081738	10.695391	0.153188	9802.458385	141.08165	23.578362	1.224118	1148.822601	1484.851398	60.821346	472.704	9.135	5843	170.189	3.7177	0.085896	2.3529	0.118236			19	Likely an EB; too large to be a inflated planet	2020-01-30	2020-01-25	2020-03-04
198384408	1689.01		2	4	2	2	1	4	4		PC		6.3196	0.006	1	spoc	257.78508	56.658901	-14.298	0.611	-60.333	0.761	2458823.255936	0.003739	9.12381	0.005304	5.118839	0.342574	0.307659	0.035808	283.324087	32.979588	2.047184	0.490136	148.74559	890.69861	8.011808	26.9148	0.1874	5470.16	101.004	4.30008	0.073778	1.1485	0.049611			19	Potentially on the neighboring star; possibly has a stellar companion	2020-01-30	2020-01-25	2020-01-31
267574918	1690.01		1	5	5	1	1	4	4		PC		16.338	0.006	1	spoc	284.415675	53.509024	240.759	0.148	-52.514	0.143	2458817.388972	0.00048	1.407977	0.000054	0.277201	0.076195	1529.739293	203.371407	755598.265944	170815			1652.83116	1626.210918	10.228746	24.7359	0.0434	5780		4.438						19	Host star is a white dwarf; interesting small planet	2020-01-30	2020-01-25	2020-01-31
268334473	1691.01		1	4	1	1	1	4	4		PC		9.52636	0.006	1	spoc	272.404118	86.860343	-25.645	0.048	161.959	0.05	2458818.092952	0.002256	16.731638	0.004534	5.23349	0.284792	1.254089	0.06954	1154.391973	64.04646	3.746702	0.30561	59.350052	707.905076	8.376357	111.445	0.3685	5759	186.802	4.44767	0.079818	1.00422	0.049694			"19,20"		2020-01-30	2020-02-19	2020-02-20
288636342	1692.01		3	4	3	3	1	4	4		PC		10.741	0.006	1	spoc	279.46436	78.61111	-5.886	0.053	-4.637	0.062	2458820.841012	0.004861	17.734395	0.006823	6.496	0.608165	1.179348	0.097947	1085.629742	90.20818	4.914763	1.103197	161.673658	909.451547	10.686669	341.119	3.8725	6554	144.208	4.24316	0.090455	1.45796	0.068513			19	Check the 14-15 mag neighbors; some centroid offset	2020-01-30	2020-01-25	2020-01-31
353475866	1693.01		2	4	2	2	2	4	4		PC		10.6714	0.007	1	spoc	90.308345	34.77309	-22.762	0.084	-17.765	0.069	2458817.683149	0.002249	1.766881	0.000295	1.301748	0.643398	1.092627	0.133519	1005.84075	122.96791	1.478547	2.184288	57.012676	700.829873	9.257097	30.7947	0.0391	3474	157	4.77152	0.006618	0.46126	0.013724			19	centroid offset; check nearby stars	2020-01-30	2020-01-25	2020-03-25
396740648	1694.01		3	4	3	3	1	4	4		PC		10.7424	0.006	1	spoc	97.74871	66.360596	46.512	0.037	-20.362	0.046	2458817.266687	0.000886	3.77013	0.00027	2.851206	0.10559	4.745447	0.118273	4361.180108	108.92766	5.480027	0.461999	195.28817	953.419593	26.865028	124.68	0.587	5058	122.082	4.53907	0.086808	0.81833	0.047688			"19,20"		2020-01-30	2020-02-19	2020-02-20
422756130	1695.01		2	4	2	2	1	4	4		PC		11.0294	0.007	1	spoc	21.921735	72.296615	71.707	0.055	40.475	0.062	2458816.598975	0.00267	3.131463	0.000629	0.932729	0.382026	1.453565	0.202414	1337.886803	186.41243	2.085673	0.88616	34.59537	618.549191	7.999457	45.1309	0.06805	3575	157	4.72334	0.008644	0.516105	0.015325			19	potential L1 candidate; low SNR; crowded field	2020-01-30	2020-01-25	2020-01-31
470381900	1696.01		1	4	1	1	1	4	4		PC		13.9664	0.007	1	spoc	65.280648	48.819831	12.93	0.127	-19.178	0.078	2458816.697706	0.002752	2.500715	0.000511	0.984599	0.440975	12.022976	1.704641	11012.483893	1568.8007	2.968968	1.348479	13.806706	491.634409	7.640768	64.9172	0.35625	3181	157	4.94798	0.008061	0.280475	0.008573			19	centroid offset relative to oot centroid position; no offset relative to TIC position; check nearby stars	2020-01-30	2020-01-25	2020-01-31
1884091865	1697.01		3	4	3	3	1	4	4		PC		11.1744	0.006	1	spoc	290.10886	61.085447	44.402	0.047	91.791	0.048	2458844.275679	0.00587	10.691098	0.006605	3.662078	0.797701	2.898	0.377152	2665.597453	347.3092	3.802041	2.071837	7.911209	427.740592	7.863147	83.7441	0.15465	4067	118.044	4.50609	0.111005	0.739739	0.067116			"19,20"	Some transits affected by noise at end of sectors; crowded field; 2 similarly bright stars in pixel	2020-01-30	2020-02-26	2020-02-26
190223929	1698.01		3	4	3	3	1	4	4		PC		10.749	0.036	1	qlp	98.503178	41.900818	-3.453	2.027	-5.78	2.314	2458847.69726	0.00269	17.04198	0.0012	1.578	0.349	3.828534	0.012819	3520	11.8065			236.097	1092	13	481.731	58.6715	7697.2	112.2					0.392015	0.188086	20	matches with 703728672 with 3 arcsec separation; could be planetary on companion as well; Gaia Rstar = 2.3 Rsun; period could be half (8.5 days)	2020-02-19	2020-02-19	2020-02-20
22705558	1699.01		2	4	2	2	1	4	4		PC		10.8756	0.006	1	qlp	125.188745	46.203604	-5.154	0.071	-25.685	0.053	2458842.99749	0.00722	4.54856	0.00215	2.446	0.318	1.249315	0.003022	1150	2.78373	3.47217	0.269138	221.881	1075	10	205.283	1.9335	5654.4	132.3	4.41	0.08	1.04	0.06	0.139	0.017	20	potential L1 candidate; low SNR	2020-02-19	2020-02-19	2020-02-20
23650642	1700.01		5	5	5	5	5	5	5		PC	FP	10.8219	0.007	1	qlp	126.088625	42.104735	26.602	0.084	-59.738	0.052	2458843.38029	0.00428	1.12355	0.00039	1.611	0.479	1.108016	0.005274	1020	4.85789	3.49799	0.294974	2963.42	2055	12	189.762	1.891	5524	107.6	4.41	0.07	1.01	0.05	0.00660561	0.0200052	20	small centroid offset; potential odd-even	2020-02-19	2020-02-19	2020-03-10
274215536	1701.01		3	4	3	3	1	4	4		PC		10.9263	0.006	1	qlp	99.898189	42.131339	7.743	0.066	-53.417	0.059	2458843.37293	0.00208	1.33418	0.00021	1.115	0.308	2.685086	0.010226	2470	9.41862	4.94538	0.439061	470.116	1297	19	123.643	0.71	4685.1	111.6	4.42	0.09	0.88	0.06	0.287	0.052	20	slightly v-shaped; small depth-aperture correlation	2020-02-19	2020-02-19	2020-02-20
371210825	1702.01		5	5	5	5	5	5	5		PC	FP	10.9894	0.006	1	qlp	111.559352	32.383825	-42.674	0.179	-74.653	0.16	2458842.74962	0.00292	0.40312	0.0001	0.853	0.323	1.086279	0.015864	1000	14.6108	2.95177	0.440428	1215.98	1645	11	103.107	1.187	4252.9	105.3	4.37	0.09	0.89	0.07	-0.214058	0.037983	20	potential L1 candidate; ultra short period	2020-02-19	2020-02-19	2020-03-12
453387619	1703.01		3	4	3	3	1	4	4		PC		10.6414	0.006	1	qlp	113.874367	49.478068	-19.978	0.07	-33.776	0.05	2458843.70837	0.00104	1.20143	0.00009	0.62	0.107	2.532717	0.580527	2330	534.542	9.82792	2.7929	887.711	1520	20	198.501	2.0215	5747.6	140.5	4.39	0.08	1.08	0.06	0.540347	0.0175272	20	short transit duration	2020-02-19	2020-02-19	2020-02-20
95129101	1704.01		3	4	3	3	1	4	4		PC		10.8508	0.007	1	qlp	114.932863	28.120146	3.12	0.089	-4.992	0.075	2458844.21597	0.00474	3.93064	0.00116	2.722	0.453	2.271563	1.006693	2090	926.769	11.6393	4.5159	3817.33	2189	14	343.469	5.973	6621.9	137.7	4.33	0.09	1.34	0.06	-0.011	0.01	20	check 95129100; v-shaped	2020-02-19	2020-02-19	2020-02-20
